title;pricedc;terjual;link;Original Price;Min Price;Max Price
Ponds Men Sabun Cuci Muka Pembersih Wajah Pria Bright Boost With Niacinamide 100Gx2;59.300;706 Terjual/ Bulan;/Ponds-Men-Sabun-Cuci-Muka-Pembersih-Wajah-Pria-Bright-Boost-With-Niacinamide-100Gx2-i.14318452.3631478506?sp_atk=0aa44cfe-cc50-4685-8601-3f5b8d50af0c&xptdk=0aa44cfe-cc50-4685-8601-3f5b8d50af0c;80500.0;59300;59300
HANNA GLOW ROYAL MOISTURE ESSENCE 100ML SKINCARE GLOWING ANTIAGING ORIGINAL KOREA BPOM;1.650.000;11 Terjual/ Bulan;/HANNA-GLOW-ROYAL-MOISTURE-ESSENCE-100ML-SKINCARE-GLOWING-ANTIAGING-ORIGINAL-KOREA-BPOM-i.131290900.4905039713?sp_atk=1d884816-1c36-4816-9c5b-d6430423790e&xptdk=1d884816-1c36-4816-9c5b-d6430423790e;1850000.0;1650000;1650000
Safi Dermasafe 24H Hydration ;248.700;23 Terjual/ Bulan;/Safi-Dermasafe-24H-Hydration-i.63823668.5963761757?sp_atk=b3ae076d-12ef-4b75-a8b4-21647efa9031&xptdk=b3ae076d-12ef-4b75-a8b4-21647efa9031;310800.0;248700;248700
DAVIENA SKINCARE GOLD SERIES |DISTRIBUTOR DAVIENA|OFFICIAL STORE|DAVIENASKINCARE|davienaskincareofficial|davienaofficialstore|ramadhanidavin|davienaskincaresemarang|davienaskincarejogja|davienaskincaresurabaya|davienaskincarejakarta|davienaofficialdepok;65.000;728 Terjual/ Bulan;/DAVIENA-SKINCARE-GOLD-SERIES-DISTRIBUTOR-DAVIENA-OFFICIAL-STORE-DAVIENASKINCARE-davienaskincareofficial-davienaofficialstore-ramadhanidavin-davienaskincaresemarang-davienaskincarejogja-davienaskincaresurabaya-davienaskincarejakarta-davienaofficialdepok-i.83382097.4916823647?sp_atk=02be6aef-1e28-4329-ad76-ba441b153738&xptdk=02be6aef-1e28-4329-ad76-ba441b153738;;65000;300000
BENINGS SKINCARE BY DR.OKY PRATAMA PAKET BRIGHTENING (BENINGS CLINIC) PAKET PENCERAH DAN GLOWING;350.000;725 Terjual/ Bulan;/BENINGS-SKINCARE-BY-DR.OKY-PRATAMA-PAKET-BRIGHTENING-(BENINGS-CLINIC)-PAKET-PENCERAH-DAN-GLOWING-i.384970731.5779116209?sp_atk=d9d1cf9a-32b8-4554-b815-92b28a12c399&xptdk=d9d1cf9a-32b8-4554-b815-92b28a12c399;350000.0;350000;350000
BEBWHITE C SKINCARE Paket Glow / Paket Acne Original BBC Bbwhite Bebwhite Glow Forte Memudarkan Flek dan Bekas Jerawat Bb White Day Cream Bebwhite c Totol Acne Jerawat BBC Night Cream Glow Acne Bebwhite c Facial Wash Toner BBC BB white Serum Vit C COD;19.600;712 Terjual/ Bulan;/BEBWHITE-C-SKINCARE-Paket-Glow-Paket-Acne-Original-BBC-Bbwhite-Bebwhite-Glow-Forte-Memudarkan-Flek-dan-Bekas-Jerawat-Bb-White-Day-Cream-Bebwhite-c-Totol-Acne-Jerawat-BBC-Night-Cream-Glow-Acne-Bebwhite-c-Facial-Wash-Toner-BBC-BB-white-Serum-Vit-C-COD-i.251077355.7446686075?sp_atk=26e5767b-7501-4e83-b28e-f69ef8bf0f94&xptdk=26e5767b-7501-4e83-b28e-f69ef8bf0f94;;19600;130000
☘️ CHAROZA ☘️ HANASUI Paket Skincare Flawless Glow Cleanser / Essence/ Day Cream / Night Cream | Acne Treatment Night Cream;16.340;702 Terjual/ Bulan;/☘️-CHAROZA-☘️-HANASUI-Paket-Skincare-Flawless-Glow-Cleanser-Essence-Day-Cream-Night-Cream-Acne-Treatment-Night-Cream-i.1644944.10204873041?sp_atk=4426e091-00d9-4f6b-819c-6bdd087a46e3&xptdk=4426e091-00d9-4f6b-819c-6bdd087a46e3;;16340;27520
COSRX Low pH Good Morning Gel Cleanser - 150 ml - pembersih wajah - Skincare;119.200;663 Terjual/ Bulan;/COSRX-Low-pH-Good-Morning-Gel-Cleanser-150-ml-pembersih-wajah-Skincare-i.224957239.5029752236?sp_atk=0d8d25b2-76fe-4134-b644-a3e6b6f7fc83&xptdk=0d8d25b2-76fe-4134-b644-a3e6b6f7fc83;149000.0;119200;119200
BENING'S SKINCARE DR. OKY PRATAMA NIGHT CREAM BRIGHTENING/EXLUSIVE/ACNE;150.000;655 Terjual/ Bulan;/BENING'S-SKINCARE-DR.-OKY-PRATAMA-NIGHT-CREAM-BRIGHTENING-EXLUSIVE-ACNE-i.399908507.9335440983?sp_atk=80617a94-b0d7-46b3-b841-9afd3260b8b7&xptdk=80617a94-b0d7-46b3-b841-9afd3260b8b7;;150000;165000
L'Oreal Paris Aura Perfect Milky Foam Purifying and Brigthening Skin Care Facial Wash - 50 ml;30.800;653 Terjual/ Bulan;/L'Oreal-Paris-Aura-Perfect-Milky-Foam-Purifying-and-Brigthening-Skin-Care-Facial-Wash-50-ml-i.62579622.6942367437?sp_atk=788fbf00-5e25-40ac-81d0-1c52c41fb2a6&xptdk=788fbf00-5e25-40ac-81d0-1c52c41fb2a6;36000.0;30800;30800
BRILIANT SKINCARE PAKET REJUVENATING KEMASAN TERBARU;35.999;638 Terjual/ Bulan;/BRILIANT-SKINCARE-PAKET-REJUVENATING-KEMASAN-TERBARU-i.304962480.12373732985?sp_atk=4b2de5c3-8a1a-431f-94f5-b521f6e37faa&xptdk=4b2de5c3-8a1a-431f-94f5-b521f6e37faa;;35999;129999
[WAJIB KONSULTASI] ORIGINAL BPOM SB SKINCARE  || ORI BPOM SB PAKET KHUSUS RESELLER;50.000;641 Terjual/ Bulan;/-WAJIB-KONSULTASI-ORIGINAL-BPOM-SB-SKINCARE-ORI-BPOM-SB-PAKET-KHUSUS-RESELLER-i.382293032.6681727231?sp_atk=69813d83-2de0-435a-9eac-07d8ad2b45a4&xptdk=69813d83-2de0-435a-9eac-07d8ad2b45a4;75000.0;50000;50000
MAXIE SKINCARE BPOM KEMASAN TERBARU ORIGINAL;84.500;613 Terjual/ Bulan;/MAXIE-SKINCARE-BPOM-KEMASAN-TERBARU-ORIGINAL-i.84830816.4895950308?sp_atk=ba332413-f372-4931-b0a3-3d01b3895765&xptdk=ba332413-f372-4931-b0a3-3d01b3895765;84500.0;84500;84500
AMR GLOW SKINCARE BPOM ORIGINAL 100%;85.000;615 Terjual/ Bulan;/AMR-GLOW-SKINCARE-BPOM-ORIGINAL-100--i.12531242.6623505163?sp_atk=99fd3913-be05-4e05-8c63-cb5159415080&xptdk=99fd3913-be05-4e05-8c63-cb5159415080;120000.0;85000;85000
PAKET SKINCARE/PELICIN PEMUTIH WAJAH NRGLOW  PUTIH CEPAT GLOWING;47.000;600 Terjual/ Bulan;/PAKET-SKINCARE-PELICIN-PEMUTIH-WAJAH-NRGLOW-PUTIH-CEPAT-GLOWING-i.77966359.6179335150?sp_atk=9554b250-6439-466e-b14e-823b72f72784&xptdk=9554b250-6439-466e-b14e-823b72f72784;;47000;178600
PAKET GLOWING GLOW KRIM PAGI MALAM WHITENING CREAM WAJAH FACE CARE SKINCARE ROUTINE BPOM HALAL AMPUH AMAN TERBAIK TERLARIS DI SHOPEE BEST SELLER ORIGINAL PERAWATAN WAJAH MUKA HALUS MULUS BENING KINCLONG AMPUH REAL TESTI HASIL NYATA KOREAN SKINCARE ORI;91.929;573 Terjual/ Bulan;/PAKET-GLOWING-GLOW-KRIM-PAGI-MALAM-WHITENING-CREAM-WAJAH-FACE-CARE-SKINCARE-ROUTINE-BPOM-HALAL-AMPUH-AMAN-TERBAIK-TERLARIS-DI-SHOPEE-BEST-SELLER-ORIGINAL-PERAWATAN-WAJAH-MUKA-HALUS-MULUS-BENING-KINCLONG-AMPUH-REAL-TESTI-HASIL-NYATA-KOREAN-SKINCARE-ORI-i.44308798.836224669?sp_atk=10dfb541-e5d0-4762-ad03-4a5be7250221&xptdk=10dfb541-e5d0-4762-ad03-4a5be7250221;127678.0;91929;91929
DAVIENA SKINCARE ACNE SERIES DAVIENASKINCARE ACNE SERIES DAVIENASKINCAREOFFICIAL OFFICIAL STORE;300.000;578 Terjual/ Bulan;/DAVIENA-SKINCARE-ACNE-SERIES-DAVIENASKINCARE-ACNE-SERIES-DAVIENASKINCAREOFFICIAL-OFFICIAL-STORE-i.199103890.5707802447?sp_atk=7bbbe4f6-2afb-4063-b42f-4fde2fa4cda7&xptdk=7bbbe4f6-2afb-4063-b42f-4fde2fa4cda7;300000.0;300000;300000
Madame Gie Madame Clarify Facial Foam - Skin Care Pembersih Wajah;13.650;551 Terjual/ Bulan;/Madame-Gie-Madame-Clarify-Facial-Foam-Skin-Care-Pembersih-Wajah-i.6080165.8805804454?sp_atk=ed5a8158-0338-431a-878e-5a12b1709fd7&xptdk=ed5a8158-0338-431a-878e-5a12b1709fd7;21900.0;13650;13650
Promo Bening's  Brightening Skincare Special  | Paketan Pencerah dan Glowing Khusus Ibu Hamil dan Menyusui;375.000;533 Terjual/ Bulan;/Promo-Bening's-Brightening-Skincare-Special-Paketan-Pencerah-dan-Glowing-Khusus-Ibu-Hamil-dan-Menyusui-i.190390143.6858852388?sp_atk=9ea62331-7fc5-4153-b0c1-a919429d5bc8&xptdk=9ea62331-7fc5-4153-b0c1-a919429d5bc8;500000.0;375000;375000
HANASUI FLAWLESS GLOW 10 SET + POUCH / HANASUI SKINCARE FLAWLESS GLOW / HANASUI SKINCARE;76.999;530 Terjual/ Bulan;/HANASUI-FLAWLESS-GLOW-10-SET-POUCH-HANASUI-SKINCARE-FLAWLESS-GLOW-HANASUI-SKINCARE-i.299490267.14702130126?sp_atk=ab52ad95-c85f-44b4-8546-878b42445b5b&xptdk=ab52ad95-c85f-44b4-8546-878b42445b5b;104000.0;76999;76999
(Pusat Jawa)Daviena Skincare|GOLD SERIES|PEMUTIH WAJAH BPOM DAVIENA SKINCARE|DAVINA SKINCARE;65.000;521 Terjual/ Bulan;/(Pusat-Jawa)Daviena-Skincare-GOLD-SERIES-PEMUTIH-WAJAH-BPOM-DAVIENA-SKINCARE-DAVINA-SKINCARE-i.123519974.6083720587?sp_atk=82d2dc2c-8b8c-47ec-9a51-626e53d0f481&xptdk=82d2dc2c-8b8c-47ec-9a51-626e53d0f481;;65000;300000
Garnier Men Acne Fighting Kit Skin Care (Perawatan Pria Untuk Kulit Cerah Bebas Jerawat);142.600;490 Terjual/ Bulan;/Garnier-Men-Acne-Fighting-Kit-Skin-Care-(Perawatan-Pria-Untuk-Kulit-Cerah-Bebas-Jerawat)-i.359290122.3022860929?sp_atk=578d1fb1-5fad-4050-816b-ccb3573bd46e&xptdk=578d1fb1-5fad-4050-816b-ccb3573bd46e;142600.0;142600;142600
PAKET NORMAL SWF Skincare ORIGINAL 100%;79.000;482 Terjual/ Bulan;/PAKET-NORMAL-SWF-Skincare-ORIGINAL-100--i.6839815.153544299?sp_atk=573b4b17-8781-4d4b-a7ac-55705c7d09df&xptdk=573b4b17-8781-4d4b-a7ac-55705c7d09df;85000.0;79000;79000
Wardah Lightening Paket Lengkap | Paket Skincare Wardah Lightening | Wardah Lightening Series | ORIGINAL | BPOM;59.000;461 Terjual/ Bulan;/Wardah-Lightening-Paket-Lengkap-Paket-Skincare-Wardah-Lightening-Wardah-Lightening-Series-ORIGINAL-BPOM-i.165456021.3986597659?sp_atk=e9004955-3630-495d-af7a-78c2c050dcca&xptdk=e9004955-3630-495d-af7a-78c2c050dcca;;59000;194500
[WAJIB KONSULTASI]  BPOM SB PREMIUM SKINCARE|| PREMIUM SKINCARE S BEAUTY|| SINATA CARE;125.000;460 Terjual/ Bulan;/-WAJIB-KONSULTASI-BPOM-SB-PREMIUM-SKINCARE-PREMIUM-SKINCARE-S-BEAUTY-SINATA-CARE-i.43814603.3718891308?sp_atk=cc598c4c-4339-448d-aae4-1892c82a582c&xptdk=cc598c4c-4339-448d-aae4-1892c82a582c;199000.0;125000;125000
N'glow Skincare Nglow Skincare 100% Origional;35.000;449 Terjual/ Bulan;/N'glow-Skincare-Nglow-Skincare-100-Origional-i.143944323.9837278967?sp_atk=11f67794-43e8-4689-a6f2-ac30c1717114&xptdk=11f67794-43e8-4689-a6f2-ac30c1717114;;35000;133200
(GRANSI ORIGINAL 1000%) Dinda skincare / Cream DN;8.999;445 Terjual/ Bulan;/(GRANSI-ORIGINAL-1000-)-Dinda-skincare-Cream-DN-i.393941198.7589707709?sp_atk=614e99ca-ecb3-46e1-8614-8fc3be5f9495&xptdk=614e99ca-ecb3-46e1-8614-8fc3be5f9495;;8999;45999
REAL WHITE Alpha Arbutin Serum | BPOM HALAL Skincare Whitening Brightening Pemutih Pencerah Memutihkan Mencerahkan Kulit Wajah PIE PIH Skin Barrier Menghilangkan Flek Noda Hitam Bekas Jerawat Pelicin Bening Apotek Farmasi Klinik Dokter Perawatan Glowing;41.800;446 Terjual/ Bulan;/REAL-WHITE-Alpha-Arbutin-Serum-BPOM-HALAL-Skincare-Whitening-Brightening-Pemutih-Pencerah-Memutihkan-Mencerahkan-Kulit-Wajah-PIE-PIH-Skin-Barrier-Menghilangkan-Flek-Noda-Hitam-Bekas-Jerawat-Pelicin-Bening-Apotek-Farmasi-Klinik-Dokter-Perawatan-Glowing-i.349337394.7574587165?sp_atk=e749ce1d-353f-4834-bbc8-0f4f4c0a2dfd&xptdk=e749ce1d-353f-4834-bbc8-0f4f4c0a2dfd;44000.0;41800;41800
Anzora Skincare (Paket Glow normal kering kusam) (paket renewal normal kering flek) (paket acne sensitif berminyak jerawatan) (paket remover darksport sensitif bekas berminyak  jerawat) free gift;220.000;456 Terjual/ Bulan;/Anzora-Skincare-(Paket-Glow-normal-kering-kusam)-(paket-renewal-normal-kering-flek)-(paket-acne-sensitif-berminyak-jerawatan)-(paket-remover-darksport-sensitif-bekas-berminyak-jerawat)-free-gift-i.24608949.3240910136?sp_atk=b8767fd2-75c5-46b2-9041-54b8e5c3614e&xptdk=b8767fd2-75c5-46b2-9041-54b8e5c3614e;;220000;300000
•Beauty• Paket Skincare Yeppu-Yeppu By Kiyowo Travel Size BPOM Halal Paket Skincare Acne Treatment Dan Hello Brightening Perawatan BPOM YeppuYeppu By Kiyowo Yeppu Yeppu By Kiyowo Skincare Travelsize Package;99.999;427 Terjual/ Bulan;/•Beauty•-Paket-Skincare-Yeppu-Yeppu-By-Kiyowo-Travel-Size-BPOM-Halal-Paket-Skincare-Acne-Treatment-Dan-Hello-Brightening-Perawatan-BPOM-YeppuYeppu-By-Kiyowo-Yeppu-Yeppu-By-Kiyowo-Skincare-Travelsize-Package-i.41728090.8395875322?sp_atk=a281b3f9-2db1-44a0-84e1-edb2bcbabe98&xptdk=a281b3f9-2db1-44a0-84e1-edb2bcbabe98;139999.0;99999;99999
PAKET GLOWING SERIES | DAVIENA SKINCARE;300.000;423 Terjual/ Bulan;/PAKET-GLOWING-SERIES-DAVIENA-SKINCARE-i.53737088.6520871916?sp_atk=ab580258-88d8-4b91-97b6-3f5d5eb008a1&xptdk=ab580258-88d8-4b91-97b6-3f5d5eb008a1;300000.0;300000;300000
Ella Skincare Paket Kulit Glowing - Pancarkan Kulit Cerah & Glowingmu Dalam 14 Hari;278.875;414 Terjual/ Bulan;/Ella-Skincare-Paket-Kulit-Glowing-Pancarkan-Kulit-Cerah-Glowingmu-Dalam-14-Hari-i.95154428.12817534193?sp_atk=631ab662-528e-4670-9eb1-0345b802f57b&xptdk=631ab662-528e-4670-9eb1-0345b802f57b;287500.0;278875;278875
REAL WHITE Niacinamide + Collagen Brightening Face Serum | BPOM HALAL Skincare Whitening Pemutih Pencerah Memutihkan Mencerahkan Kulit Wajah PIE PIH Skin Barrier Menghilangkan Flek Noda Bekas Jerawat Apotek Farmasi Klinik Dokter Perawatan Glowing;41.800;411 Terjual/ Bulan;/REAL-WHITE-Niacinamide-Collagen-Brightening-Face-Serum-BPOM-HALAL-Skincare-Whitening-Pemutih-Pencerah-Memutihkan-Mencerahkan-Kulit-Wajah-PIE-PIH-Skin-Barrier-Menghilangkan-Flek-Noda-Bekas-Jerawat-Apotek-Farmasi-Klinik-Dokter-Perawatan-Glowing-i.349337394.6767446786?sp_atk=00b56fbd-c62e-4d80-898c-813ba0a4df6d&xptdk=00b56fbd-c62e-4d80-898c-813ba0a4df6d;44000.0;41800;41800
(PUSAT JAWA) Daviena Skincare | GLOWING SERIES |PEMUTIH WAJAH BPOM|DAVINA SKINCARE;65.000;408 Terjual/ Bulan;/(PUSAT-JAWA)-Daviena-Skincare-GLOWING-SERIES-PEMUTIH-WAJAH-BPOM-DAVINA-SKINCARE-i.123519974.4383241394?sp_atk=861111b5-8175-4865-bb44-578012be8118&xptdk=861111b5-8175-4865-bb44-578012be8118;;65000;300000
COSRX Centella Water Alcohol-Free Toner Skin Care - 150 ML (Toner Untuk Kulit Sensitif & Iritasi);168.000;400 Terjual/ Bulan;/COSRX-Centella-Water-Alcohol-Free-Toner-Skin-Care-150-ML-(Toner-Untuk-Kulit-Sensitif-Iritasi)-i.404429429.9656041679?sp_atk=d6dc3a1a-7234-4b42-a8cd-4a517e169a10&xptdk=d6dc3a1a-7234-4b42-a8cd-4a517e169a10;210000.0;168000;168000
Paket Skincare Perawatan Pencerah pemutih Pelicin Wajah Reglow untuk mengatasi kulit berjerawat, flek hitam, kering, skin barier, mencerahkan dan glowing | Niacinamide | Centella asiatica | Allantoin | aman bumil busui ampuh pria cowok BPOM;265.000;393 Terjual/ Bulan;/Paket-Skincare-Perawatan-Pencerah-pemutih-Pelicin-Wajah-Reglow-untuk-mengatasi-kulit-berjerawat-flek-hitam-kering-skin-barier-mencerahkan-dan-glowing-Niacinamide-Centella-asiatica-Allantoin-aman-bumil-busui-ampuh-pria-cowok-BPOM-i.83977805.13302681948?sp_atk=9f1f6da7-20bc-4aa0-81a8-f9acd44a433e&xptdk=9f1f6da7-20bc-4aa0-81a8-f9acd44a433e;265000.0;265000;265000
Paket cream VIRAL RETINOL WSC Organic cream wajah flek jerawat skincare glowing series viral;150.000;389 Terjual/ Bulan;/Paket-cream-VIRAL-RETINOL-WSC-Organic-cream-wajah-flek-jerawat-skincare-glowing-series-viral-i.51389839.4603481051?sp_atk=5a2b3a8f-6885-445c-8d17-df61f2bfc765&xptdk=5a2b3a8f-6885-445c-8d17-df61f2bfc765;;150000;300000
DAVIENA SKINCARE ACNE | DAVIENASKINCAREOFFICIAL | DAVIENA | DAVIENA SKINCARE SURABAYA;65.000;417 Terjual/ Bulan;/DAVIENA-SKINCARE-ACNE-DAVIENASKINCAREOFFICIAL-DAVIENA-DAVIENA-SKINCARE-SURABAYA-i.176587538.2800681733?sp_atk=4cc52ad6-2811-4f3b-bf6c-c54b80e88041&xptdk=4cc52ad6-2811-4f3b-bf6c-c54b80e88041;;65000;300000
L'Oreal Paris Aura Perfect Whip Foam 100 ml - 2 Pcs -Skincare Facial Cleanser Wash Loreal;99.600;371 Terjual/ Bulan;/L'Oreal-Paris-Aura-Perfect-Whip-Foam-100-ml-2-Pcs-Skincare-Facial-Cleanser-Wash-Loreal-i.62579622.4837560069?sp_atk=524c2650-0eaa-41d1-95d7-b73619ffd696&xptdk=524c2650-0eaa-41d1-95d7-b73619ffd696;124000.0;99600;99600
Daviena Skincare Paket Acne Series Davienaskincareofficial Davina Devina Lampung Surabaya Jakarta Jerawat Pencerah Pemutih Wajah Glowing Bpom Daviena Skincare;65.000;391 Terjual/ Bulan;/Daviena-Skincare-Paket-Acne-Series-Davienaskincareofficial-Davina-Devina-Lampung-Surabaya-Jakarta-Jerawat-Pencerah-Pemutih-Wajah-Glowing-Bpom-Daviena-Skincare-i.72151131.21107117498?sp_atk=9b31fc42-9adb-4809-a73f-a23d7f305876&xptdk=9b31fc42-9adb-4809-a73f-a23d7f305876;;65000;300000
Bening's Brightening Skincare Travel Size  | Paketan Pencerah dan Glowing;350.000;370 Terjual/ Bulan;/Bening's-Brightening-Skincare-Travel-Size-Paketan-Pencerah-dan-Glowing-i.190390143.7462318232?sp_atk=0686e2d7-7b7e-434a-a212-2f2c7be772e8&xptdk=0686e2d7-7b7e-434a-a212-2f2c7be772e8;450000.0;350000;350000
DAVIENA SKINCARE PAKET GLOWING SERIES | OFFICIAL STORE;300.000;369 Terjual/ Bulan;/DAVIENA-SKINCARE-PAKET-GLOWING-SERIES-OFFICIAL-STORE-i.199103890.4307802378?sp_atk=672cddaa-fdb5-44f0-9c54-2989581f028e&xptdk=672cddaa-fdb5-44f0-9c54-2989581f028e;300000.0;300000;300000
PAKET LASONA SKIN CARE ( JAMINAN ORIGINAL MALAYSIA );170.000;358 Terjual/ Bulan;/PAKET-LASONA-SKIN-CARE-(-JAMINAN-ORIGINAL-MALAYSIA-)-i.5139506.227366858?sp_atk=e7391c05-b3bc-4b96-b7f3-2046ad3662da&xptdk=e7391c05-b3bc-4b96-b7f3-2046ad3662da;170000.0;170000;170000
BENINGS SKINCARE BY DR.OKY PRATAMA PAKET ACNE / OILY (BENINGS CLINIC) PAKETAN JERAWAT BERMINYAK DAN BERUNTUSAN;350.000;362 Terjual/ Bulan;/BENINGS-SKINCARE-BY-DR.OKY-PRATAMA-PAKET-ACNE-OILY-(BENINGS-CLINIC)-PAKETAN-JERAWAT-BERMINYAK-DAN-BERUNTUSAN-i.384970731.8614242108?sp_atk=2b8302ab-71fb-4103-b951-30ebcef3fd20&xptdk=2b8302ab-71fb-4103-b951-30ebcef3fd20;350000.0;350000;350000
EGLOW PLATINUM SKINCARE BPOM WHITENING GLOW / ACNE ORIGINAL;20.000;355 Terjual/ Bulan;/EGLOW-PLATINUM-SKINCARE-BPOM-WHITENING-GLOW-ACNE-ORIGINAL-i.383130344.8714877634?sp_atk=a53bd9e7-ff9f-4bb2-8f7d-7a5e6e653628&xptdk=a53bd9e7-ff9f-4bb2-8f7d-7a5e6e653628;;20000;88900
[COD] PAKET CREAM CLB GLOW SKINCARE Bisan Scand BERCODE  Cream Wajah Putih Glowing Termurah  Berkwalitas;6.500;345 Terjual/ Bulan;/-COD-PAKET-CREAM-CLB-GLOW-SKINCARE-Bisan-Scand-BERCODE-Cream-Wajah-Putih-Glowing-Termurah-Berkwalitas-i.49945081.7881636696?sp_atk=f684d007-c070-4e3f-bfdf-96d78d257d8c&xptdk=f684d007-c070-4e3f-bfdf-96d78d257d8c;;6500;32500
Bening's Skincare Paket Brightening Paket Acne Paket Exclusive By Dr.Oky Pratama Whitening, Acne, Exclusive Bening Benings Glowing;53.900;344 Terjual/ Bulan;/Bening's-Skincare-Paket-Brightening-Paket-Acne-Paket-Exclusive-By-Dr.Oky-Pratama-Whitening-Acne-Exclusive-Bening-Benings-Glowing-i.37098191.10912732993?sp_atk=fec636f2-2ea9-4ef2-8a19-ab92000d0e23&xptdk=fec636f2-2ea9-4ef2-8a19-ab92000d0e23;;53900;352000
DAVIENA SKINCARE JAKARTA GOLD SERIES (DARKSPOT) davienaskincarejakarta vidbeauty davienaskincare.official davienaskincarejabodetabek;65.000;338 Terjual/ Bulan;/DAVIENA-SKINCARE-JAKARTA-GOLD-SERIES-(DARKSPOT)-davienaskincarejakarta-vidbeauty-davienaskincare.official-davienaskincarejabodetabek-i.18348882.2005477296?sp_atk=ba818bc9-43c6-4313-8435-2ed5c96b4ad9&xptdk=ba818bc9-43c6-4313-8435-2ed5c96b4ad9;;65000;300000
BENING'S SKINCARE DR. OKY PRATAMA FACIAL WASH BRIGHTENING/EXCLUSIVE/ACNE;79.000;338 Terjual/ Bulan;/BENING'S-SKINCARE-DR.-OKY-PRATAMA-FACIAL-WASH-BRIGHTENING-EXCLUSIVE-ACNE-i.399908507.3026560153?sp_atk=aa463da1-bf2e-4448-8d14-d8fe7ea956ea&xptdk=aa463da1-bf2e-4448-8d14-d8fe7ea956ea;79000.0;79000;79000
DAVIENA SKINCARE GOLD SERIES | BANJARMASIN | DAVIENASKINCARE |;65.000;337 Terjual/ Bulan;/DAVIENA-SKINCARE-GOLD-SERIES-BANJARMASIN-DAVIENASKINCARE--i.123375238.7572393602?sp_atk=1246db94-ea48-4956-a560-80ba55962e12&xptdk=1246db94-ea48-4956-a560-80ba55962e12;;65000;300000
Garnier Sakura Glow Hyaluron Super Whip Foam Skin Care - 100 ml Facial Wash Busa Lembut Glowing;34.200;332 Terjual/ Bulan;/Garnier-Sakura-Glow-Hyaluron-Super-Whip-Foam-Skin-Care-100-ml-Facial-Wash-Busa-Lembut-Glowing-i.62583853.2733526264?sp_atk=a85a2325-e697-4370-b2c9-57fc9e5546aa&xptdk=a85a2325-e697-4370-b2c9-57fc9e5546aa;36600.0;34200;34200
BENING'S SKINCARE DR. OKY PRATAMA DAY CREAM BRIGHTENING/EXLUSIVE/ACNE;110.000;332 Terjual/ Bulan;/BENING'S-SKINCARE-DR.-OKY-PRATAMA-DAY-CREAM-BRIGHTENING-EXLUSIVE-ACNE-i.399908507.5084189592?sp_atk=59529055-e5f1-439d-91ac-48cff7322b55&xptdk=59529055-e5f1-439d-91ac-48cff7322b55;110000.0;110000;110000
NAHDA SKINCARE / NAHDA SKINCARE KEMASAN BARU SERUM;35.000;328 Terjual/ Bulan;/NAHDA-SKINCARE-NAHDA-SKINCARE-KEMASAN-BARU-SERUM-i.143944323.7218783951?sp_atk=f60b055f-f167-4367-9619-2a05235bbe50&xptdk=f60b055f-f167-4367-9619-2a05235bbe50;;35000;225000
Realfood Hair, Nails and Skin Package;1.200.000;5 Terjual/ Bulan;/Realfood-Hair-Nails-and-Skin-Package-i.214363833.17981057497?sp_atk=5ed64ba3-9125-476f-8a3a-7bbbb46528b0&xptdk=5ed64ba3-9125-476f-8a3a-7bbbb46528b0;1300000.0;1200000;1200000
Ponds Age Miracle Night Cream Moisturizer Anti Aging+Glowing With Retinol & Spf18 50G;139.200;517 Terjual/ Bulan;/Ponds-Age-Miracle-Night-Cream-Moisturizer-Anti-Aging-Glowing-With-Retinol-Spf18-50G-i.14318452.127358339?sp_atk=0abc00a6-7386-49b7-b74d-1082d9d4acbd&xptdk=0abc00a6-7386-49b7-b74d-1082d9d4acbd;207600.0;139200;139200
SKINTIFIC 3 pcs Paket Skincare with toner -  4D Hyaluronic Acid (HA) Barrier Essence Toner & 5X Ceramide Barrier Repair Moisturize Gel & 10% Niacinamide Brightening Serum 20Ml & 5% Aha Bha Pha Exfoliating Toner & 5X Ceramide Soothing Toner 80ml;299.000;1RB+ Terjual/ Bulan;/SKINTIFIC-3-pcs-Paket-Skincare-with-toner-4D-Hyaluronic-Acid-(HA)-Barrier-Essence-Toner-5X-Ceramide-Barrier-Repair-Moisturize-Gel-10-Niacinamide-Brightening-Serum-20Ml-5-Aha-Bha-Pha-Exfoliating-Toner-5X-Ceramide-Soothing-Toner-80ml-i.457706720.16939396685?sp_atk=71d0880d-c920-48b2-99a3-d0719eb0970d&xptdk=71d0880d-c920-48b2-99a3-d0719eb0970d;507000.0;299000;299000
NEZZMG SKINCARE REGULER SERIES ORIGINAL BPOM DAN HALAL;200.000;3 Terjual/ Bulan;/NEZZMG-SKINCARE-REGULER-SERIES-ORIGINAL-BPOM-DAN-HALAL-i.363106841.19437687983?sp_atk=e641d32f-81d9-4ffa-852d-7c6e2c6a98d3&xptdk=e641d32f-81d9-4ffa-852d-7c6e2c6a98d3;200000.0;200000;200000
GEAMOORE COLLAGEN DRINK - COLLABERRY/COLLACHOCO GEAMOORE - COLLAGEN GEAMOORE - COLLAGEN DRINK 55gr;35.000;;/GEAMOORE-COLLAGEN-DRINK-COLLABERRY-COLLACHOCO-GEAMOORE-COLLAGEN-GEAMOORE-COLLAGEN-DRINK-55gr-i.138165154.17223547079?sp_atk=4c01a0f9-7585-4482-8748-8cda74fb33f8&xptdk=4c01a0f9-7585-4482-8748-8cda74fb33f8;35000.0;35000;35000
